text,span1,label
Schopenhauer said that women remain big children all their lives ; it would be interesting to know what he thought children were like .,"[6, 7]",0
I do n't think they 've got a lot of staff on .,"[6, 7]",1
"And they were saying , they were saying that , you know , you associate strokes with older people , but there 's a hundred young people a week have strokes !","[15, 16]",1
Gary ran a distracted hand through his mop of fair hair .,"[9, 10]",1
The great philosophers have always produced such a person-oriented account at least for those whose education was thought to matter .,"[5, 6]",1
"The change in employment may not always be so favourable as yesterday 's either , but the market is now starting to feel bullish and looking for a FT-SE of 3,000 by next year .","[22, 23]",1
"Science , with its masculine image , makes little emotional demand on an individual and seems to offer clear , precise answers to problems .","[7, 8]",1
I was guilty because he was nearly killed .,"[6, 7]",0
"Frida Kahlo : The Suicide of Dorothy Hale , 1939 , 58.1x47.5 cm .","[1, 2]",0
"A subsequent debate on the same issue in March 1982 was also full of references to the experience of 1981 , the impact of street violence , crime , decaying urban conditions , the breakdown of consent between the police and many local communities , and the spectre of ‘ more violence to come ’ if changes in both policing tactics and social policy were not swiftly introduced ( Hansard , vol. 20 , 25 March 1982 : cols. 1107–81 ) .","[17, 18]",0
I 've already had mine .,"[4, 5]",0
"One such scheme involved the purchase of the Daily Express by Max Aitken with party funds , but the party was also propping up the Globe , the Standard , and a wide range of provincial dailies .","[22, 23]",1
"The assumption that all groups in the ‘ not-men ’ class are identical with each other is so firmly rooted that , as we shall see in the fourth section , it is readily assumed even by modern libertarian thinkers that showing that , for example , some ground for distinguishing between men and women is false or irrelevant , immediately commits us to the view that the same ground is irrelevant in distinguishing men from children .","[74, 75]",0
"According to Shepherd these users share a common need for up-to-date information on the amount , capacity and condition of urban land , transport networks , utilities , hospitals , schools and other major communal facilities .","[5, 6]",0
"Paddy Cosgrove , his likely replacement , is a council hack of 21 years standing and ideal backbench fodder , though it is hard to imagine him leading a crusade for Meadowell .","[14, 15]",0
"The largest scale intervention was the VISTA programme , which consisted of women scientists and technologists visiting schools to talk to children about an aspect of their jobs already being covered in the school science syllabus .","[2, 3]",1
It will work,"[2, 3]",1
Henceforth probation work will no longer be an alternative to punishment but an alternative form of punishment .,"[14, 15]",1
The speech came over the wires so late and the sheets were so confused by the Post Office — which is usual in these cases — that without the precis we could not possibly have got the leader through in time for the first edition .,"[21, 22]",0
"What is clear , however , is that monitoring is rarely a simple exercise , that the time-scales of the sponsors of monitoring and environmental research are rarely long term though most science is inevitably of this nature and that the increasingly multinational nature of such work necessitates a degree of management not always present in local or nationally based schemes .","[42, 43]",0
"Davis , of course , would have walked into England 's team in Poland a week on Wednesday ; until last season 's prolonged suspension , followed by injury , Bobby Robson had him firmly pencilled in as Bryan Robson 's replacement .","[7, 8]",1
"The twelfth century was characterized , therefore , by fewer but more protracted wars , which smouldered for long periods between short , sharp bouts of conflict , like the war that covered must of the reigns of Henry I of England and Louis VI of France , the one inaugurated by the great rebellion of 1173 , which outlived both Louis VII and Henry II , or that against Catalan claims in the south .","[32, 33]",1
"It will be fascinating to see how Smith , a gifted all-round footballer , shapes up in his prospective international partnership with Aherne .","[5, 6]",1
Many documents are written on the implicit assumption that the reader is much like the writer in terms of expertise and style of thinking .,"[17, 18]",0
"The second , and complementary , part of the Intifada strategy concentrated on the construction of an indigenous national authority .","[4, 5]",0
"The members , many of whom are unable to fulfil the latest £101m cash call due on March 2 to cover 1989–90 losses on syndicates were seeking an interim injunction to stop members ' agents and Lloyd 's dipping into their security .","[15, 16]",0
